ArrayExpress_Species	Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	collected_by	collection_date	geo_loc_name	isolate_name_alias	isolation_source	lat_lon	serovar	strain	sub_species	Consent	LibrarySource
	WGS		200	PRJNA248792	SAMN07569052	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141794	0	Illumina HiSeq 2500	PAIRED	RANDOM	253391	2017-08-28	362	158	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985855	SRS2474522	SRP042645	253391.biosample	PHE	May-2016	United Kingdom: United Kingdom	253391	human	Missing	Salmonella Paratyphi A	253391	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569045	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141795	0	Illumina HiSeq 2500	PAIRED	RANDOM	132023	2017-08-28	311	151	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985856	SRS2474523	SRP042645	132023.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	132023	human	Missing	Salmonella Paratyphi A	132023	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569044	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141796	0	Illumina HiSeq 2500	PAIRED	RANDOM	143534	2017-08-28	286	136	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985857	SRS2474524	SRP042645	143534.biosample	PHE	Aug-2015	United Kingdom: United Kingdom	143534	human	Missing	Salmonella Paratyphi A	143534	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569049	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141797	0	Illumina HiSeq 2500	PAIRED	RANDOM	169608	2017-08-28	316	149	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985858	SRS2474525	SRP042645	169608.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	169608	human	Missing	Salmonella Paratyphi A	169608	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569046	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141798	0	Illumina HiSeq 2500	PAIRED	RANDOM	183615	2017-08-28	364	157	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985859	SRS2474528	SRP042645	183615.biosample	PHE	2015-11	United Kingdom: United Kingdom	183615	human	Missing	Salmonella Paratyphi A	183615	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07569019	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141746	0	Illumina HiSeq 2500	PAIRED	RANDOM	278138	2017-08-28	347	170	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985807	SRS2474555	SRP042645	278138.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	278138	human	Missing	Salmonella Paratyphi A	278138	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569018	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141747	0	Illumina HiSeq 2500	PAIRED	RANDOM	261329	2017-08-28	366	176	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985808	SRS2474556	SRP042645	261329.biosample	PHE	Jun-2016	United Kingdom: United Kingdom	261329	human	Missing	Salmonella Paratyphi A	261329	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569013	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141752	0	Illumina HiSeq 2500	PAIRED	RANDOM	253389	2017-08-28	323	140	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985813	SRS2474558	SRP042645	253389.biosample	PHE	May-2016	United Kingdom: United Kingdom	253389	human	Missing	Salmonella Paratyphi A	253389	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07569021	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141753	0	Illumina HiSeq 2500	PAIRED	RANDOM	280346	2017-08-28	294	142	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985814	SRS2474559	SRP042645	280346.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	280346	human	Missing	Salmonella Paratyphi A	280346	enterica	public	GENOMIC
	WGS		199	PRJNA248792	SAMN07569011	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141756	0	Illumina HiSeq 2500	PAIRED	RANDOM	285898	2017-08-28	233	98	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985817	SRS2474560	SRP042645	285898.biosample	PHE	Aug-2016	United Kingdom: United Kingdom	285898	human	Missing	Salmonella Paratyphi A	285898	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569015	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141755	0	Illumina HiSeq 2500	PAIRED	RANDOM	164900	2017-08-28	341	155	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985816	SRS2474561	SRP042645	164900.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	164900	human	Missing	Salmonella Paratyphi A	164900	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569014	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141748	0	Illumina HiSeq 2500	PAIRED	RANDOM	105326	2017-08-28	208	104	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985809	SRS2474588	SRP042645	105326.biosample	PHE	Apr-2015	United Kingdom: United Kingdom	105326	human	Missing	Salmonella Paratyphi A	105326	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569016	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141749	0	Illumina HiSeq 2500	PAIRED	RANDOM	196363	2017-08-28	361	161	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985810	SRS2474590	SRP042645	196363.biosample	PHE	2015-12	United Kingdom: United Kingdom	196363	human	Missing	Salmonella Paratyphi A	196363	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569017	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141754	0	Illumina HiSeq 2500	PAIRED	RANDOM	248625	2017-08-28	317	139	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985815	SRS2474591	SRP042645	248625.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	248625	human	Missing	Salmonella Paratyphi A	248625	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572164	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3144983	0	Illumina HiSeq 2500	PAIRED	RANDOM	246175	2017-08-29	248	106	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989244	SRS2477255	SRP042645	246175.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	246175	human	Missing	Salmonella Paratyphi A	246175	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07572167	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3144984	0	Illumina HiSeq 2500	PAIRED	RANDOM	280643	2017-08-29	373	186	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989245	SRS2477257	SRP042645	280643.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	280643	human	Missing	Salmonella Paratyphi A	280643	enterica	public	GENOMIC
	WGS		196	PRJNA248792	SAMN07572165	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3144985	0	Illumina HiSeq 2500	PAIRED	RANDOM	285840	2017-08-29	287	135	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989246	SRS2477258	SRP042645	285840.biosample	PHE	Aug-2016	United Kingdom: United Kingdom	285840	human	Missing	Salmonella Paratyphi A	285840	enterica	public	GENOMIC
	WGS		194	PRJNA248792	SAMN07572163	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3144986	0	Illumina HiSeq 2500	PAIRED	RANDOM	277848	2017-08-29	235	108	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989247	SRS2477259	SRP042645	277848.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	277848	human	Missing	Salmonella Paratyphi A	277848	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572159	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3144987	0	Illumina HiSeq 2500	PAIRED	RANDOM	117285	2017-08-29	318	138	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989248	SRS2477260	SRP042645	117285.biosample	PHE	May-2015	United Kingdom: United Kingdom	117285	human	Missing	Salmonella Paratyphi A	117285	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572160	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3144990	0	Illumina HiSeq 2500	PAIRED	RANDOM	169609	2017-08-29	469	221	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989251	SRS2477263	SRP042645	169609.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	169609	human	Missing	Salmonella Paratyphi A	169609	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572158	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3144991	0	Illumina HiSeq 2500	PAIRED	RANDOM	138377	2017-08-29	267	121	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989252	SRS2477264	SRP042645	138377.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	138377	human	Missing	Salmonella Paratyphi A	138377	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572177	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145026	0	Illumina HiSeq 2500	PAIRED	RANDOM	129526	2017-08-29	203	101	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989287	SRS2477299	SRP042645	129526.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	129526	human	Missing	Salmonella Paratyphi A	129526	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572178	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145027	0	Illumina HiSeq 2500	PAIRED	RANDOM	109901	2017-08-29	268	128	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989288	SRS2477300	SRP042645	109901.biosample	PHE	May-2015	United Kingdom: United Kingdom	109901	human	Missing	Salmonella Paratyphi A	109901	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572179	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145030	0	Illumina HiSeq 2500	PAIRED	RANDOM	253339	2017-08-29	384	166	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989291	SRS2477303	SRP042645	253339.biosample	PHE	May-2016	United Kingdom: United Kingdom	253339	human	Missing	Salmonella Paratyphi A	253339	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572169	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145034	0	Illumina HiSeq 2500	PAIRED	RANDOM	190801	2017-08-29	302	133	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989295	SRS2477307	SRP042645	190801.biosample	PHE	2015-11	United Kingdom: United Kingdom	190801	human	Missing	Salmonella Paratyphi A	190801	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572168	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145035	0	Illumina HiSeq 2500	PAIRED	RANDOM	107776	2017-08-29	445	210	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989296	SRS2477308	SRP042645	107776.biosample	PHE	May-2015	United Kingdom: United Kingdom	107776	human	Missing	Salmonella Paratyphi A	107776	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572193	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145038	0	Illumina HiSeq 2500	PAIRED	RANDOM	138388	2017-08-29	403	184	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989299	SRS2477311	SRP042645	138388.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	138388	human	Missing	Salmonella Paratyphi A	138388	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07572194	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145040	0	Illumina HiSeq 2500	PAIRED	RANDOM	280330	2017-08-29	351	171	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989301	SRS2477313	SRP042645	280330.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	280330	human	Missing	Salmonella Paratyphi A	280330	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572201	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145043	0	Illumina HiSeq 2500	PAIRED	RANDOM	253335	2017-08-29	318	137	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989304	SRS2477316	SRP042645	253335.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	253335	human	Missing	Salmonella Paratyphi A	253335	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572203	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145047	0	Illumina HiSeq 2500	PAIRED	RANDOM	191865	2017-08-29	262	109	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989308	SRS2477320	SRP042645	191865.biosample	PHE	2015-11	United Kingdom: United Kingdom	191865	human	Missing	Salmonella Paratyphi A	191865	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572207	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145048	0	Illumina HiSeq 2500	PAIRED	RANDOM	254629	2017-08-29	301	133	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989309	SRS2477321	SRP042645	254629.biosample	PHE	May-2016	United Kingdom: United Kingdom	254629	human	Missing	Salmonella Paratyphi A	254629	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572204	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145051	0	Illumina HiSeq 2500	PAIRED	RANDOM	176417	2017-08-29	253	106	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989312	SRS2477324	SRP042645	176417.biosample	PHE	2015-10	United Kingdom: United Kingdom	176417	human	Missing	Salmonella Paratyphi A	176417	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572202	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145054	0	Illumina HiSeq 2500	PAIRED	RANDOM	118876	2017-08-29	298	129	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989315	SRS2477327	SRP042645	118876.biosample	PHE	May-2015	United Kingdom: United Kingdom	118876	human	Missing	Salmonella Paratyphi A	118876	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572209	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145056	0	Illumina HiSeq 2500	PAIRED	RANDOM	126061	2017-08-29	375	176	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989317	SRS2477329	SRP042645	126061.biosample	PHE	May-2015	United Kingdom: United Kingdom	126061	human	Missing	Salmonella Paratyphi A	126061	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572195	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145057	0	Illumina HiSeq 2500	PAIRED	RANDOM	176433	2017-08-29	278	118	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989318	SRS2477330	SRP042645	176433.biosample	PHE	2015-10	United Kingdom: United Kingdom	176433	human	Missing	Salmonella Paratyphi A	176433	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572210	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145060	0	Illumina HiSeq 2500	PAIRED	RANDOM	202244	2017-08-29	484	221	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-30	SRR5989321	SRS2477333	SRP042645	202244.biosample	PHE	2015-12	United Kingdom: United Kingdom	202244	human	Missing	Salmonella Paratyphi A	202244	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572657	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145723	0	Illumina HiSeq 2500	PAIRED	RANDOM	245110	2017-08-30	263	116	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5989998	SRS2477703	SRP042645	245110.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	245110	human	Missing	Salmonella Paratyphi A	245110	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572656	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145724	0	Illumina HiSeq 2500	PAIRED	RANDOM	149406	2017-08-30	189	85	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5989999	SRS2477704	SRP042645	149406.biosample	PHE	Aug-2015	United Kingdom: United Kingdom	149406	human	Missing	Salmonella Paratyphi A	149406	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572658	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145725	0	Illumina HiSeq 2500	PAIRED	RANDOM	159905	2017-08-30	379	170	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990000	SRS2477705	SRP042645	159905.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	159905	human	Missing	Salmonella Paratyphi A	159905	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572660	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145727	0	Illumina HiSeq 2500	PAIRED	RANDOM	164897	2017-08-30	387	175	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990002	SRS2477708	SRP042645	164897.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	164897	human	Missing	Salmonella Paratyphi A	164897	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572668	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145731	0	Illumina HiSeq 2500	PAIRED	RANDOM	103729	2017-08-30	602	274	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990008	SRS2477711	SRP042645	103729.biosample	PHE	Apr-2015	United Kingdom: United Kingdom	103729	human	Missing	Salmonella Paratyphi A	103729	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572665	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145732	0	Illumina HiSeq 2500	PAIRED	RANDOM	135174	2017-08-30	247	114	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990009	SRS2477712	SRP042645	135174.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	135174	human	Missing	Salmonella Paratyphi A	135174	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572669	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145734	0	Illumina HiSeq 2500	PAIRED	RANDOM	116035	2017-08-30	420	197	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990013	SRS2477714	SRP042645	116035.biosample	PHE	May-2015	United Kingdom: United Kingdom	116035	human	Missing	Salmonella Paratyphi A	116035	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN07572683	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145735	0	Illumina HiSeq 2500	PAIRED	RANDOM	279958	2017-08-30	378	181	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990019	SRS2477715	SRP042645	279958.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	279958	human	Missing	Salmonella Paratyphi A	279958	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572679	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145737	0	Illumina HiSeq 2500	PAIRED	RANDOM	260016	2017-08-30	307	132	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990021	SRS2477717	SRP042645	260016.biosample	PHE	May-2016	United Kingdom: United Kingdom	260016	human	Missing	Salmonella Paratyphi A	260016	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572678	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145738	0	Illumina HiSeq 2500	PAIRED	RANDOM	123953	2017-08-30	277	138	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990022	SRS2477718	SRP042645	123953.biosample	PHE	Jun-2015	United Kingdom: United Kingdom	123953	human	Missing	Salmonella Paratyphi A	123953	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN07572680	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145739	0	Illumina HiSeq 2500	PAIRED	RANDOM	273500	2017-08-30	348	179	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990023	SRS2477719	SRP042645	273500.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	273500	human	Missing	Salmonella Paratyphi A	273500	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572675	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145740	0	Illumina HiSeq 2500	PAIRED	RANDOM	185871	2017-08-30	268	111	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990024	SRS2477720	SRP042645	185871.biosample	PHE	2015-11	United Kingdom: United Kingdom	185871	human	Missing	Salmonella Paratyphi A	185871	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572677	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145741	0	Illumina HiSeq 2500	PAIRED	RANDOM	176437	2017-08-30	280	119	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990025	SRS2477721	SRP042645	176437.biosample	PHE	2015-10	United Kingdom: United Kingdom	176437	human	Missing	Salmonella Paratyphi A	176437	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572684	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145743	0	Illumina HiSeq 2500	PAIRED	RANDOM	253876	2017-08-30	291	134	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990027	SRS2477723	SRP042645	253876.biosample	PHE	May-2016	United Kingdom: United Kingdom	253876	human	Missing	Salmonella Paratyphi A	253876	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572690	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145745	0	Illumina HiSeq 2500	PAIRED	RANDOM	169610	2017-08-30	388	183	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990028	SRS2477724	SRP042645	169610.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	169610	human	Missing	Salmonella Paratyphi A	169610	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572691	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145747	0	Illumina HiSeq 2500	PAIRED	RANDOM	107777	2017-08-30	398	190	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990030	SRS2477726	SRP042645	107777.biosample	PHE	May-2015	United Kingdom: United Kingdom	107777	human	Missing	Salmonella Paratyphi A	107777	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572702	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145748	0	Illumina HiSeq 2500	PAIRED	RANDOM	117656	2017-08-30	280	124	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990032	SRS2477727	SRP042645	117656.biosample	PHE	May-2015	United Kingdom: United Kingdom	117656	human	Missing	Salmonella Paratyphi A	117656	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572703	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145750	0	Illumina HiSeq 2500	PAIRED	RANDOM	253344	2017-08-30	289	127	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990034	SRS2477728	SRP042645	253344.biosample	PHE	May-2016	United Kingdom: United Kingdom	253344	human	Missing	Salmonella Paratyphi A	253344	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572700	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145751	0	Illumina HiSeq 2500	PAIRED	RANDOM	182061	2017-08-30	323	146	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990035	SRS2477730	SRP042645	182061.biosample	PHE	2015-10	United Kingdom: United Kingdom	182061	human	Missing	Salmonella Paratyphi A	182061	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572706	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145753	0	Illumina HiSeq 2500	PAIRED	RANDOM	119432	2017-08-30	432	198	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990037	SRS2477732	SRP042645	119432.biosample	PHE	Jun-2015	United Kingdom: United Kingdom	119432	human	Missing	Salmonella Paratyphi A	119432	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572705	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145756	0	Illumina HiSeq 2500	PAIRED	RANDOM	101483	2017-08-30	471	210	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990040	SRS2477735	SRP042645	101483.biosample	PHE	Apr-2015	United Kingdom: United Kingdom	101483	human	Missing	Salmonella Paratyphi A	101483	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572746	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145757	0	Illumina HiSeq 2500	PAIRED	RANDOM	244425	2017-08-30	387	178	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990041	SRS2477736	SRP042645	244425.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	244425	human	Missing	Salmonella Paratyphi A	244425	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07572744	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3145758	0	Illumina HiSeq 2500	PAIRED	RANDOM	149384	2017-08-30	229	109	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-31	SRR5990042	SRS2477737	SRP042645	149384.biosample	PHE	Aug-2015	United Kingdom: United Kingdom	149384	human	Missing	Salmonella Paratyphi A	149384	enterica	public	GENOMIC
